date1,province_code,influenza,influenza_death,dengue_fever_death,dengue_fever,diarrhoea,diarrhoea_death
12/15/1997,64,228,0,0,184,636,0
12/15/1997,54,894,0,1,612,1430,0
1/15/1998,15,3718,0,0,77,1937,0
1/15/1998,27,1468,0,0,77,504,0
1/15/1998,3,356,0,0,77,154,0
1/15/1998,29,865,0,0,77,464,0
1/15/1998,25,748,0,0,77,488,0
1/15/1998,16,389,0,0,77,239,0
1/15/1998,7,341,0,0,77,146,0
1/15/1998,31,71,0,0,77,30,0
1/15/1998,24,335,0,0,77,449,0
1/15/1998,4,1072,0,0,1,572,0
1/15/1998,20,1502,0,0,77,968,0
1/15/1998,13,1978,0,0,77,882,0
1/15/1998,9,1965,0,0,77,931,0
1/15/1998,8,1489,0,0,77,1680,0
1/15/1998,11,306,0,0,13,453,0
1/15/1998,6,226,0,0,77,640,0
1/15/1998,15,495,0,0,12,1971,0
1/15/1998,10,3078,0,0,1,1488,0
1/15/1998,2,2241,0,0,77,704,0
1/15/1998,17,1510,0,0,77,1714,0
1/15/1998,12,3021,0,0,77,4771,0
1/15/1998,19,500,0,0,77,1707,0
1/15/1998,22,5644,0,0,77,2945,0
1/15/1998,23,5044,0,0,46,1975,0
1/15/1998,21,3444,0,0,77,1513,0
1/15/1998,38,813,0,0,9,635,0
1/15/1998,26,828,0,0,20,584,0
1/15/1998,45,383,0,0,11,509,0
1/15/1998,32,217,0,0,94,537,0
1/15/1998,49,2418,0,0,32,1794,0
1/15/1998,28,1257,0,0,22,708,0
1/15/1998,40,458,0,0,218,257,0
1/15/1998,56,82,0,0,109,465,0
1/15/1998,42,902,0,0,626,1032,0
1/15/1998,43,1084,0,0,122,360,0
1/15/1998,61,1552,0,0,170,1260,0
1/15/1998,35,1520,0,0,77,945,0
1/15/1998,41,553,0,0,13,420,2
1/15/1998,37,1313,0,0,40,1209,0
1/15/1998,34,442,0,0,3,609,0
1/15/1998,57,1563,0,0,224,737,0
1/15/1998,48,584,0,1,153,909,0
1/15/1998,36,857,0,0,16,833,0
1/15/1998,59,245,0,0,77,1426,0
1/15/1998,60,2241,0,0,227,1686,0
1/15/1998,52,2380,0,4,647,2646,0
1/15/1998,62,320,0,2,272,423,0
1/15/1998,46,434,0,4,1337,1751,0
1/15/1998,39,8,0,7,861,3228,0
1/15/1998,63,1058,0,0,158,1062,0
1/15/1998,51,35,0,3,763,2412,0
1/15/1998,64,301,0,1,219,656,0
1/15/1998,54,913,0,0,329,1053,0
2/15/1998,15,4219,0,0,77,2799,0
2/15/1998,27,1896,0,0,77,751,0
2/15/1998,29,981,0,0,77,914,0
2/15/1998,25,536,0,0,77,717,0
2/15/1998,16,813,0,0,77,613,0
2/15/1998,7,622,0,0,77,257,1
2/15/1998,31,160,0,0,77,128,0
2/15/1998,24,529,0,0,77,344,0
2/15/1998,4,954,0,0,77,409,0
2/15/1998,20,1956,0,0,77,1344,0
2/15/1998,13,1068,0,0,6,477,0
2/15/1998,9,1335,0,0,77,595,0
2/15/1998,8,1763,0,0,77,1389,0
2/15/1998,11,516,0,0,1,743,0
2/15/1998,6,362,0,0,3,740,0
2/15/1998,15,777,0,0,1,1902,0
2/15/1998,10,3169,0,0,77,1782,0
2/15/1998,2,1684,0,0,77,775,0
2/15/1998,17,841,0,0,77,755,0
2/15/1998,12,3315,0,0,77,5754,0
2/15/1998,19,949,0,0,77,1933,0
2/15/1998,22,10407,0,0,77,3600,0
2/15/1998,23,7345,0,0,77,2919,0
2/15/1998,21,3259,0,0,77,1578,0
2/15/1998,38,1127,0,0,5,779,0
2/15/1998,26,1570,0,0,37,787,0
2/15/1998,45,393,0,0,3,603,0
2/15/1998,32,854,0,0,26,581,0
2/15/1998,49,3052,0,0,28,2160,0
2/15/1998,28,2824,0,0,54,1237,0
2/15/1998,40,839,0,0,68,335,0
2/15/1998,56,253,0,2,191,361,0
2/15/1998,42,1282,0,0,733,1196,0
2/15/1998,43,976,0,0,80,460,0
2/15/1998,61,1932,0,0,221,1274,0
2/15/1998,35,2529,0,0,77,1729,0
2/15/1998,41,1400,0,0,8,828,1
2/15/1998,37,1548,0,0,26,1537,0
2/15/1998,34,204,0,0,6,303,0
2/15/1998,57,1255,0,0,103,484,0
2/15/1998,48,506,0,1,62,523,0
2/15/1998,36,760,0,0,12,966,0
2/15/1998,59,735,0,0,18,2495,0
2/15/1998,60,2241,0,0,100,1584,2
2/15/1998,52,2084,0,0,198,2426,0
2/15/1998,62,2241,0,2,114,482,0
2/15/1998,46,668,0,5,448,1482,0
2/15/1998,39,14,0,0,295,2202,0
2/15/1998,63,363,0,0,145,1326,0
2/15/1998,51,38,0,2,322,1072,0
2/15/1998,64,415,0,4,207,632,0
2/15/1998,54,234,0,0,217,930,0
3/15/1998,15,3911,0,0,77,3249,0
3/15/1998,27,2023,0,0,77,1332,0
3/15/1998,3,553,0,0,77,204,0
3/15/1998,29,783,0,0,77,512,0
3/15/1998,25,714,0,0,77,818,0
3/15/1998,16,1280,0,0,77,697,0
3/15/1998,7,865,0,0,77,315,0
3/15/1998,31,259,0,0,77,267,0
3/15/1998,24,635,0,0,77,448,0
3/15/1998,4,2288,0,0,2,1080,0
3/15/1998,20,2553,0,0,77,1288,0
3/15/1998,13,865,0,0,77,266,0
3/15/1998,9,1558,0,0,77,879,0
3/15/1998,8,1899,0,0,77,1398,0
3/15/1998,11,547,0,0,4,827,0
3/15/1998,6,717,0,0,17,1034,0
3/15/1998,15,1096,0,0,7,2112,0
3/15/1998,10,3899,0,0,77,1750,0
3/15/1998,2,989,0,0,77,1037,0
3/15/1998,17,975,0,0,77,1488,0
3/15/1998,12,9884,0,0,77,5841,0
3/15/1998,19,1380,0,0,77,1937,0
3/15/1998,22,9513,0,0,77,4240,0
3/15/1998,23,6627,0,0,77,3206,0
3/15/1998,21,2378,0,0,77,1632,0
3/15/1998,38,2454,0,0,77,1174,0
3/15/1998,26,1251,0,0,24,797,0
3/15/1998,45,1192,0,0,84,1069,0
3/15/1998,32,507,0,0,9,387,0
3/15/1998,49,3089,0,0,44,1977,0
3/15/1998,28,1465,0,0,102,883,0
3/15/1998,40,317,0,0,124,262,0
3/15/1998,56,172,0,0,209,322,0
3/15/1998,42,1172,0,1,629,1175,0
3/15/1998,43,645,0,0,91,542,0
3/15/1998,61,1628,0,1,306,1016,0
3/15/1998,35,1686,0,0,77,1347,0
3/15/1998,41,2612,0,0,36,2112,0
3/15/1998,37,2517,0,0,70,1642,0
3/15/1998,34,178,0,0,77,260,0
3/15/1998,57,833,0,0,156,546,0
3/15/1998,48,536,0,0,65,614,0
3/15/1998,36,592,0,0,13,1526,0
3/15/1998,59,88,0,0,11,2036,0
3/15/1998,60,56,0,0,84,1810,0
3/15/1998,52,2286,0,0,144,2707,0
3/15/1998,62,1008,0,3,93,852,0
3/15/1998,46,718,0,4,378,2783,0
3/15/1998,39,8,0,0,177,6047,0
3/15/1998,63,1556,0,0,348,1043,0
3/15/1998,51,9,0,2,130,3231,0
3/15/1998,64,179,0,0,241,661,0
3/15/1998,54,655,0,0,279,1006,0
4/15/1998,15,4105,0,0,77,2782,0
4/15/1998,27,1451,0,0,77,1369,0
4/15/1998,3,551,0,0,77,295,0
4/15/1998,29,1549,0,0,77,1071,0
4/15/1998,25,1447,0,0,77,632,0
4/15/1998,16,865,0,0,77,596,0
4/15/1998,7,1063,0,0,77,393,0
4/15/1998,31,181,0,0,77,232,0
4/15/1998,24,380,0,0,1,495,0
4/15/1998,4,2262,0,0,24,955,0
4/15/1998,20,2596,0,0,77,1323,0
4/15/1998,13,2124,0,0,77,747,0
4/15/1998,9,2033,0,0,77,1027,0
4/15/1998,8,2109,0,0,77,1583,0
4/15/1998,11,806,0,0,21,677,0
4/15/1998,6,675,0,0,9,1174,0
4/15/1998,15,1347,0,0,1,2321,0
4/15/1998,10,5085,0,0,77,2065,0
4/15/1998,2,1627,0,0,77,963,0
4/15/1998,17,1606,0,0,77,1699,0
4/15/1998,12,7391,0,0,77,6368,0
4/15/1998,19,1786,0,0,77,1863,0
4/15/1998,22,12651,0,0,77,4523,0
4/15/1998,23,7591,0,0,77,3705,0
4/15/1998,21,3901,0,0,77,1915,0
4/15/1998,38,1734,0,0,17,825,0
4/15/1998,26,1003,0,0,91,920,0
4/15/1998,45,714,0,0,11,889,0
4/15/1998,32,174,0,0,11,403,0
4/15/1998,49,2566,0,0,46,2071,1
4/15/1998,28,1392,0,0,95,957,0
4/15/1998,40,624,0,0,140,365,0
4/15/1998,56,185,0,0,378,311,0
4/15/1998,42,1232,0,0,869,1246,0
4/15/1998,43,1111,0,0,617,944,0
4/15/1998,61,1545,0,1,355,1132,0
4/15/1998,35,2021,0,0,77,1550,0
4/15/1998,41,1772,0,0,42,833,1
4/15/1998,37,2133,0,0,130,1322,0
4/15/1998,34,749,0,0,95,558,0
4/15/1998,57,947,0,0,141,538,0
4/15/1998,36,714,0,0,21,895,0
4/15/1998,59,813,0,0,17,2809,0
4/15/1998,60,100,0,0,116,2934,0
4/15/1998,52,2770,0,2,354,3238,0
4/15/1998,62,362,0,0,132,611,0
4/15/1998,46,1122,0,3,789,1984,0
4/15/1998,39,2,0,1,159,758,0
4/15/1998,63,1883,0,0,476,1649,0
4/15/1998,51,410,0,0,354,2336,0
4/15/1998,64,352,0,1,258,342,0
4/15/1998,54,365,0,0,96,780,1
5/15/1998,15,3830,0,0,77,3222,0
5/15/1998,27,1781,0,0,77,1302,0
5/15/1998,3,520,0,0,77,319,0
5/15/1998,29,909,0,0,77,748,0
5/15/1998,25,1709,0,0,77,1418,0
5/15/1998,16,817,0,0,77,178,0
5/15/1998,7,1312,0,0,77,45,0
5/15/1998,31,283,0,0,77,197,0
5/15/1998,24,688,0,0,77,711,0
5/15/1998,4,2375,0,0,1,1165,0
5/15/1998,20,2461,0,0,1,1389,0
5/15/1998,13,1346,0,0,77,813,0
5/15/1998,9,1775,0,0,77,1017,0
5/15/1998,8,2395,0,0,77,1904,0
5/15/1998,11,3793,0,0,42,1143,0
5/15/1998,6,926,0,0,16,1158,0
5/15/1998,15,2241,0,0,77,993,0
5/15/1998,10,4616,0,0,77,2056,0
5/15/1998,2,2539,0,0,77,1017,0
5/15/1998,17,1317,0,0,14,1994,0
5/15/1998,12,2241,0,0,77,6443,0
5/15/1998,19,1356,0,0,77,1888,0
5/15/1998,22,9305,0,0,77,4386,0
5/15/1998,23,7260,0,0,37,3466,0
5/15/1998,21,3621,0,0,77,1663,0
5/15/1998,38,1465,0,0,6,796,0
5/15/1998,26,1457,0,0,833,849,0
5/15/1998,45,331,0,0,12,615,0
5/15/1998,32,764,0,0,20,461,0
5/15/1998,49,2692,0,1,178,1782,0
5/15/1998,28,1432,0,1,452,1252,0
5/15/1998,40,219,0,0,341,224,0
5/15/1998,56,114,0,0,291,336,0
5/15/1998,42,1384,0,0,691,1470,0
5/15/1998,43,470,0,0,476,586,0
5/15/1998,61,1605,0,1,383,1191,0
5/15/1998,35,1807,0,1,2,1457,0
5/15/1998,41,851,0,0,102,451,0
5/15/1998,37,2002,0,0,610,1506,0
5/15/1998,34,77,0,0,114,337,0
5/15/1998,57,1417,0,0,232,745,0
5/15/1998,48,487,0,0,114,754,0
5/15/1998,36,882,0,0,22,1092,0
5/15/1998,59,558,0,0,108,2611,0
5/15/1998,60,171,0,1,125,3483,0
5/15/1998,52,3812,0,1,328,2761,0
5/15/1998,62,539,0,3,178,729,0
5/15/1998,46,998,0,10,1371,1784,0
5/15/1998,39,3,0,2,247,3964,0
5/15/1998,63,884,0,1,489,2059,0
5/15/1998,51,43,0,3,545,2074,0
5/15/1998,64,230,0,1,191,561,0
5/15/1998,54,365,0,0,157,716,0
6/15/1998,15,5152,0,0,77,3953,0
6/15/1998,27,1987,0,0,77,1463,0
6/15/1998,3,782,0,0,77,337,0
6/15/1998,29,1916,0,0,77,1269,0
6/15/1998,25,1601,0,0,77,1284,0
6/15/1998,16,559,0,0,77,588,0
6/15/1998,7,919,0,0,77,486,0
6/15/1998,31,300,0,0,77,308,0
6/15/1998,24,660,0,0,77,643,0
6/15/1998,4,1427,0,0,77,698,0
6/15/1998,20,2287,0,0,77,1412,0
6/15/1998,13,2709,0,0,77,1177,0
6/15/1998,9,2307,0,0,77,1068,0
6/15/1998,8,1444,0,0,8,1828,0
6/15/1998,11,1247,0,0,84,729,0
6/15/1998,6,972,0,0,25,1223,0
6/15/1998,15,1083,0,0,13,2504,0
6/15/1998,10,3898,0,0,77,2204,0
6/15/1998,2,1959,0,0,77,1282,0
6/15/1998,17,1407,0,0,9,1826,0
6/15/1998,12,3481,0,0,77,6962,0
6/15/1998,19,1194,0,0,77,1858,0
6/15/1998,22,12530,0,0,309,5319,0
6/15/1998,23,5107,0,0,73,3370,0
6/15/1998,21,4806,0,0,77,2011,0
6/15/1998,38,1356,0,0,1350,1093,0
6/15/1998,26,1072,0,0,3202,869,0
6/15/1998,45,355,0,3,288,733,0
6/15/1998,32,299,0,0,50,345,0
6/15/1998,49,2205,0,0,301,1786,0
6/15/1998,28,1535,0,0,302,1312,0
6/15/1998,40,120,0,0,503,239,0
6/15/1998,56,121,0,1,1112,377,0
6/15/1998,42,1446,0,2,695,1605,0
6/15/1998,43,1403,0,0,482,779,0
6/15/1998,61,2003,0,1,777,1172,0
6/15/1998,35,1933,0,0,84,1729,0
6/15/1998,41,1498,0,0,418,1110,0
6/15/1998,37,1271,0,1,851,1288,0
6/15/1998,34,462,0,1,187,55,0
6/15/1998,57,254,0,0,526,182,0
6/15/1998,48,330,0,0,162,1118,0
6/15/1998,36,993,0,0,117,601,0
6/15/1998,59,2,0,1,259,3336,1
6/15/1998,60,210,0,0,260,3233,0
6/15/1998,52,1890,0,0,199,1746,0
6/15/1998,62,711,0,2,449,620,0
6/15/1998,46,1752,0,3,874,3416,0
6/15/1998,39,1,0,0,134,3685,0
6/15/1998,63,2713,0,1,846,1297,0
6/15/1998,51,369,0,16,1187,1410,0
6/15/1998,64,295,0,0,173,834,0
6/15/1998,54,1582,0,1,185,2291,2
7/15/1998,15,5371,0,0,77,4448,1
7/15/1998,27,1728,0,0,77,1245,0
7/15/1998,3,350,0,0,77,281,0
7/15/1998,29,3509,0,0,77,975,0
7/15/1998,25,1629,0,0,77,1247,0
7/15/1998,16,1478,0,0,77,836,0
7/15/1998,7,1013,0,0,77,339,0
7/15/1998,31,1397,0,0,2,413,0
7/15/1998,24,568,0,0,77,700,0
7/15/1998,4,2298,0,0,77,1086,0
7/15/1998,20,3553,0,0,77,1000,0
7/15/1998,13,2311,0,0,77,942,0
7/15/1998,9,2117,0,0,77,1142,0
7/15/1998,8,1861,0,0,2,1881,0
7/15/1998,11,1015,0,0,37,649,0
7/15/1998,6,628,0,0,10,1019,0
7/15/1998,15,951,0,0,28,2463,0
7/15/1998,10,4694,0,0,77,2141,0
7/15/1998,2,2052,0,0,77,1498,0
7/15/1998,17,1073,0,0,17,1847,0
7/15/1998,12,4211,0,0,77,7347,0
7/15/1998,19,826,0,0,77,1866,0
7/15/1998,22,10706,0,0,122,4399,1
7/15/1998,23,7472,0,0,240,3694,1
7/15/1998,21,5310,0,0,373,2329,0
7/15/1998,38,1477,0,0,1740,924,0
7/15/1998,26,736,0,0,2937,863,0
7/15/1998,45,765,0,0,475,1044,0
7/15/1998,32,477,0,0,348,493,0
7/15/1998,49,2506,0,1,475,2110,0
7/15/1998,28,1571,0,0,573,1208,0
7/15/1998,40,355,0,0,741,295,0
7/15/1998,56,109,0,4,2025,79,0
7/15/1998,42,1235,0,2,670,1380,0
7/15/1998,43,1043,0,0,832,798,0
7/15/1998,61,2102,0,7,1147,991,0
7/15/1998,35,2032,0,0,274,1536,0
7/15/1998,41,1451,0,0,186,761,1
7/15/1998,37,2483,0,3,2426,1588,0
7/15/1998,34,137,0,1,216,151,0
7/15/1998,57,2037,0,0,521,746,0
7/15/1998,48,460,0,1,196,1003,0
7/15/1998,59,922,0,4,788,3097,0
7/15/1998,60,87,0,2,910,2977,0
7/15/1998,52,3156,0,2,571,3671,2
7/15/1998,62,695,0,5,715,907,0
7/15/1998,46,1440,0,2,465,2312,0
7/15/1998,39,1,0,4,228,4348,0
7/15/1998,63,2039,0,16,1213,1363,0
7/15/1998,51,2241,0,5,2503,3730,0
7/15/1998,54,908,0,2,339,1416,0
8/15/1998,15,4175,0,0,77,2777,2
8/15/1998,27,2295,0,0,1,873,0
8/15/1998,3,1233,0,0,77,269,0
8/15/1998,29,3684,0,0,77,605,0
8/15/1998,25,1689,0,0,77,1129,0
8/15/1998,16,1347,0,0,77,694,0
8/15/1998,7,1246,0,0,77,323,0
8/15/1998,31,876,0,0,77,164,0
8/15/1998,24,999,0,0,77,505,0
8/15/1998,4,2698,0,0,108,623,0
8/15/1998,20,3020,0,0,77,1208,0
8/15/1998,13,3199,0,0,77,999,0
8/15/1998,9,1904,0,0,77,969,0
8/15/1998,8,2470,0,0,2,1767,0
8/15/1998,11,858,0,0,29,656,0
8/15/1998,6,718,0,0,5,816,0
8/15/1998,15,1168,0,1,147,2654,0
8/15/1998,10,4092,0,0,77,1818,0
8/15/1998,2,1120,0,0,77,856,0
8/15/1998,17,788,0,0,141,1721,0
8/15/1998,12,6396,0,0,54,6882,0
8/15/1998,19,1042,0,0,1,1651,0
8/15/1998,22,10250,0,0,590,3750,0
8/15/1998,23,6961,0,0,875,2981,1
8/15/1998,21,3609,0,2,593,2035,0
8/15/1998,38,1156,0,0,960,664,0
8/15/1998,26,863,0,0,1032,774,0
8/15/1998,45,730,0,0,298,802,0
8/15/1998,32,3600,0,0,1237,3729,0
8/15/1998,49,3031,0,0,621,1938,0
8/15/1998,28,1239,0,0,1501,1044,0
8/15/1998,40,296,0,0,905,334,0
8/15/1998,56,175,0,0,883,402,0
8/15/1998,42,1092,0,0,718,1211,0
8/15/1998,43,1194,0,0,891,728,1
8/15/1998,61,1814,0,5,1490,1093,0
8/15/1998,35,2492,0,2,1135,1384,2
8/15/1998,41,2005,0,1,757,1556,0
8/15/1998,37,2731,0,2,2734,1326,1
8/15/1998,34,294,0,1,406,219,0
8/15/1998,57,1498,0,0,1550,767,0
8/15/1998,48,431,0,0,445,776,0
8/15/1998,36,1175,0,0,647,562,0
8/15/1998,59,102,0,4,843,1317,0
8/15/1998,60,121,0,7,1494,1946,0
8/15/1998,52,3000,0,2,1136,2756,0
8/15/1998,62,463,0,3,977,614,0
8/15/1998,46,1867,0,6,768,3044,1
8/15/1998,39,14,0,2,430,3787,0
8/15/1998,63,1495,0,0,1847,1501,0
8/15/1998,51,94,0,2,1414,3155,0
8/15/1998,64,166,0,0,253,742,0
8/15/1998,54,1159,0,0,388,1573,0
9/15/1998,15,5320,0,0,77,2849,1
9/15/1998,27,2854,0,0,77,901,0
9/15/1998,3,1119,0,0,77,226,0
9/15/1998,29,1829,0,0,77,820,0
9/15/1998,25,2241,0,0,3,1102,0
9/15/1998,16,1254,0,0,77,461,0
9/15/1998,7,1746,0,0,77,203,0
9/15/1998,31,707,0,0,77,194,0
9/15/1998,24,905,0,0,3,622,0
9/15/1998,4,712,0,0,263,413,0
9/15/1998,20,2241,0,0,77,1238,0
9/15/1998,13,2510,0,0,77,730,0
9/15/1998,9,1602,0,0,77,778,0
9/15/1998,8,2070,0,0,4,1283,0
9/15/1998,11,832,0,0,36,690,0
9/15/1998,6,738,0,0,14,976,0
9/15/1998,15,1105,0,1,340,2285,0
9/15/1998,10,4034,0,0,77,1748,0
9/15/1998,2,3079,0,0,77,1694,0
9/15/1998,17,801,0,0,79,1469,0
9/15/1998,12,7112,0,0,62,6085,0
9/15/1998,19,1387,0,0,5,1471,0
9/15/1998,22,14699,0,1,294,4895,0
9/15/1998,23,5440,0,0,901,2454,4
9/15/1998,21,3889,0,2,1112,1890,0
9/15/1998,38,1885,0,0,1281,1082,0
9/15/1998,26,1147,0,0,4333,882,0
9/15/1998,45,559,0,0,216,527,0
9/15/1998,32,3995,0,0,678,4087,0
9/15/1998,49,2157,0,1,380,1715,0
9/15/1998,28,1043,0,0,355,748,0
9/15/1998,40,441,0,0,604,242,0
9/15/1998,56,118,0,0,419,312,0
9/15/1998,42,1216,0,1,639,1260,0
9/15/1998,43,1289,0,0,815,748,1
9/15/1998,61,1827,0,0,1444,1071,0
9/15/1998,35,1857,0,0,146,1036,0
9/15/1998,41,1929,0,0,799,502,0
9/15/1998,37,2218,0,1,1310,1048,0
9/15/1998,34,24,0,0,147,14,0
9/15/1998,57,1774,0,0,945,447,0
9/15/1998,48,555,0,5,1257,559,1
9/15/1998,36,1443,0,0,626,952,0
9/15/1998,59,1663,0,0,900,1980,0
9/15/1998,60,95,0,7,1409,2659,0
9/15/1998,52,2950,0,2,1093,2205,0
9/15/1998,62,2241,0,3,492,683,0
9/15/1998,46,1591,0,7,1451,1637,0
9/15/1998,39,16,0,2,333,4756,0
9/15/1998,63,1557,0,7,772,1338,0
9/15/1998,51,592,0,0,567,2206,0
9/15/1998,64,369,0,1,109,697,0
9/15/1998,54,908,0,0,255,1081,0
10/15/1998,15,4624,0,0,77,2778,0
10/15/1998,27,2805,0,0,77,881,0
10/15/1998,3,874,0,0,77,264,0
10/15/1998,29,2192,0,0,77,1108,0
10/15/1998,25,2390,0,0,77,1271,0
10/15/1998,16,1292,0,0,1,580,0
10/15/1998,7,1168,0,0,77,294,0
10/15/1998,31,343,0,0,77,204,0
10/15/1998,24,756,0,0,77,604,0
10/15/1998,4,862,0,0,77,687,1
10/15/1998,20,1985,0,0,2,1213,0
10/15/1998,13,1971,0,0,77,865,0
10/15/1998,9,1503,0,0,77,643,0
10/15/1998,8,2337,0,0,88,1403,0
10/15/1998,11,647,0,0,63,563,0
10/15/1998,6,682,0,0,40,777,0
10/15/1998,15,1049,0,2,1240,3235,0
10/15/1998,10,4168,0,0,77,1636,0
10/15/1998,2,2717,0,0,77,1427,0
10/15/1998,17,957,0,0,370,1440,0
10/15/1998,12,6028,0,0,77,5759,0
10/15/1998,19,1121,0,0,1,1370,0
10/15/1998,22,9082,0,2,968,3082,0
10/15/1998,23,5390,0,0,2457,3012,0
10/15/1998,21,4768,0,8,5882,1826,0
10/15/1998,38,1611,0,0,1185,850,0
10/15/1998,26,1156,0,0,1450,838,0
10/15/1998,45,696,0,0,538,810,0
10/15/1998,32,356,0,0,729,544,0
10/15/1998,49,3313,0,0,702,1586,0
10/15/1998,28,1352,0,0,289,981,0
10/15/1998,40,428,0,1,1065,453,0
10/15/1998,56,244,0,0,303,423,0
10/15/1998,42,1498,0,0,527,1305,0
10/15/1998,43,1426,0,1,797,763,0
10/15/1998,61,1721,0,0,1354,1031,0
10/15/1998,35,2423,0,0,17,1041,0
10/15/1998,41,1563,0,0,760,573,0
10/15/1998,37,2313,0,0,705,956,0
10/15/1998,34,174,0,0,97,65,0
10/15/1998,57,1428,0,0,456,292,0
10/15/1998,48,522,0,0,889,1230,0
10/15/1998,36,1090,0,0,377,1017,0
10/15/1998,59,1104,0,0,742,2019,0
10/15/1998,60,83,0,1,1072,3114,0
10/15/1998,52,2978,0,7,1060,2347,0
10/15/1998,62,821,0,1,356,783,0
10/15/1998,46,908,0,8,754,2549,0
10/15/1998,39,12,0,0,242,3051,0
10/15/1998,63,1677,0,2,468,1423,0
10/15/1998,51,99,0,0,450,3269,0
10/15/1998,64,460,0,0,58,833,0
10/15/1998,54,925,0,1,447,866,0
11/15/1998,15,4421,0,0,77,2468,0
11/15/1998,27,2028,0,0,77,641,0
11/15/1998,3,625,0,0,77,284,0
11/15/1998,29,990,0,0,77,846,0
11/15/1998,25,1861,0,0,77,874,0
11/15/1998,16,427,0,0,77,370,0
11/15/1998,7,800,0,0,77,298,0
11/15/1998,31,126,0,0,77,254,0
11/15/1998,24,487,0,0,77,544,0
11/15/1998,4,1826,0,0,5,650,0
11/15/1998,20,1707,0,0,192,891,0
11/15/1998,13,1156,0,0,77,515,0
11/15/1998,9,1441,0,0,1,610,0
11/15/1998,8,1776,0,0,4,1499,0
11/15/1998,11,881,0,0,87,659,0
11/15/1998,6,448,0,0,19,827,0
11/15/1998,15,1129,0,0,1200,2277,0
11/15/1998,10,2901,0,0,1,1717,0
11/15/1998,2,1721,0,0,4,1039,0
11/15/1998,17,772,0,0,143,1503,0
11/15/1998,12,3637,0,0,77,5184,0
11/15/1998,19,1100,0,0,6,1340,0
11/15/1998,22,9186,0,0,636,3405,0
11/15/1998,23,5797,0,0,3203,2919,2
11/15/1998,21,4101,0,1,2356,1532,0
11/15/1998,38,1969,0,0,1151,820,0
11/15/1998,26,2099,0,0,657,912,0
11/15/1998,45,413,0,0,166,735,0
11/15/1998,32,2982,0,0,524,1669,0
11/15/1998,49,3053,0,0,346,2003,0
11/15/1998,28,1603,0,0,372,1132,0
11/15/1998,40,615,0,0,514,608,0
11/15/1998,56,149,0,0,180,296,0
11/15/1998,42,1445,0,0,464,1223,0
11/15/1998,43,1418,0,0,542,687,0
11/15/1998,61,1594,0,1,1184,1301,0
11/15/1998,35,2360,0,0,2,840,0
11/15/1998,41,1611,0,0,133,540,0
11/15/1998,37,1755,0,0,338,738,0
11/15/1998,34,24,0,0,27,79,0
11/15/1998,57,1355,0,0,279,339,0
11/15/1998,36,1089,0,0,151,1022,0
11/15/1998,59,812,0,0,481,1136,0
11/15/1998,60,163,0,3,781,1615,0
11/15/1998,52,2384,0,3,751,2167,1
11/15/1998,62,821,0,1,468,709,0
11/15/1998,46,850,0,2,511,1485,0
11/15/1998,39,21,0,1,211,78,0
11/15/1998,63,1631,0,0,439,1262,0
11/15/1998,51,2241,0,1,421,993,0
11/15/1998,64,333,0,0,76,646,0
11/15/1998,54,519,0,1,340,1157,0
12/15/1998,15,5227,0,0,77,2713,0
12/15/1998,27,1613,0,0,77,603,0
12/15/1998,3,466,0,0,1,248,0
12/15/1998,29,1332,0,0,77,639,0
12/15/1998,25,2431,0,0,77,921,0
12/15/1998,16,704,0,0,77,480,0
12/15/1998,7,568,0,0,77,166,0
12/15/1998,31,154,0,0,77,84,0
12/15/1998,24,555,0,0,77,363,0
12/15/1998,4,1296,0,0,77,570,0
12/15/1998,20,2013,0,0,40,1229,0
12/15/1998,13,1012,0,0,77,548,0
12/15/1998,9,826,0,0,77,284,0
12/15/1998,8,1929,0,0,4,1261,0
12/15/1998,11,680,0,0,16,548,0
12/15/1998,6,506,0,0,12,861,0
12/15/1998,15,527,0,0,359,563,0
12/15/1998,10,3604,0,0,3,1701,0
12/15/1998,2,1872,0,0,77,1080,0
12/15/1998,17,547,0,0,8,1488,0
12/15/1998,12,3286,0,0,77,4837,0
12/15/1998,19,1131,0,0,77,1337,0
12/15/1998,22,6928,0,0,77,3537,0
12/15/1998,23,4710,0,0,241,1841,0
12/15/1998,21,4203,0,0,214,1827,0
12/15/1998,38,2723,0,0,189,761,0
12/15/1998,26,1785,0,0,142,822,0
12/15/1998,45,522,0,0,77,745,0
12/15/1998,32,542,0,0,260,442,0
12/15/1998,49,4027,0,0,222,1987,0
12/15/1998,28,2012,0,0,128,1173,0
12/15/1998,40,978,0,0,33,292,0
12/15/1998,56,293,0,0,164,245,0
12/15/1998,42,1839,0,0,297,1154,0
12/15/1998,43,1303,0,2,431,695,0
12/15/1998,61,3614,0,0,1046,1501,0
12/15/1998,35,1997,0,0,77,939,0
12/15/1998,41,1052,0,0,77,156,0
12/15/1998,37,1273,0,0,137,7877,0
12/15/1998,34,117,0,0,46,63,0
12/15/1998,57,810,0,0,97,260,0
12/15/1998,48,527,0,0,359,563,0
12/15/1998,59,2,0,0,61,1692,0
12/15/1998,60,78,0,1,330,2383,0
12/15/1998,52,2071,0,0,346,2120,0
12/15/1998,62,636,0,0,509,599,0
12/15/1998,46,1353,0,6,502,3028,0
12/15/1998,39,9,0,1,174,6453,4
